Domain Code,Domain,Recipient Country Code (M49),Recipient Country,Donor Code (M49),Donor,Element Code,Element,Item Code,Item,Purpose Code,Purpose,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"EA","Development Flows to Agriculture","480","Mauritius","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","323.54527","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","480","Mauritius","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","41.532038","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","480","Mauritius","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","279.000502","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","480","Mauritius","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","146.294151","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","484","Mexico","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","4600.0836","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","484","Mexico","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","4028.524231","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","484","Mexico","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","3437.112911","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","484","Mexico","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","3557.604483","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","583","Micronesia (Federated States of)","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","129.467753","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","583","Micronesia (Federated States of)","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","213.070097","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","583","Micronesia (Federated States of)","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","146.628929","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","583","Micronesia (Federated States of)","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","153.334922","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","496","Mongolia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","910.325537","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","496","Mongolia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","890.701672","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","496","Mongolia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","757.239793","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","496","Mongolia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","737.233707","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","499","Montenegro","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","183.103705","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","499","Montenegro","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","285.482758","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","499","Montenegro","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","266.496739","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","499","Montenegro","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","255.056973","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","500","Montserrat","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","47.340857","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","500","Montserrat","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","26.001194","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","500","Montserrat","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","40.364345","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","500","Montserrat","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","42.739395","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","504","Morocco","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","6357.643406","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","504","Morocco","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","4475.61714","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","504","Morocco","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","3161.603971","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","504","Morocco","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","4809.543208","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","508","Mozambique","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1921.093536","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","508","Mozambique","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","3196.7151","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","508","Mozambique","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","2156.252195","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","508","Mozambique","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","3030.708961","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","104","Myanmar","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","770.398737","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","104","Myanmar","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","774.0457","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","104","Myanmar","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","525.346974","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","104","Myanmar","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1121.286479","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","516","Namibia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","256.662133","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","516","Namibia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","632.327329","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","516","Namibia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","296.815804","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","516","Namibia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","588.245672","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","520","Nauru","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","32.37059","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","520","Nauru","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","55.241324","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","520","Nauru","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","31.620211","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","520","Nauru","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","35.577536","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","524","Nepal","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1276.372381","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","524","Nepal","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2193.289946","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","524","Nepal","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","930.049325","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","524","Nepal","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1488.288507","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","558","Nicaragua","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","641.730938","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","558","Nicaragua","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","1343.36149","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","558","Nicaragua","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","598.014977","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","558","Nicaragua","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1544.27754","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","562","Niger","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1206.826228","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","562","Niger","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2374.852199","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","562","Niger","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","907.53005","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","562","Niger","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2180.36313","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","566","Nigeria","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","3918.229926","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","566","Nigeria","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","5821.968617","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","566","Nigeria","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","2122.822572","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","566","Nigeria","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","6081.226064","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","570","Niue","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","17.914515","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","570","Niue","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","7.010869","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","570","Niue","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","20.13036","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","570","Niue","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","24.530078","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","807","North Macedonia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","779.666226","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","807","North Macedonia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","610.886658","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","807","North Macedonia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","348.229181","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","807","North Macedonia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","503.52014","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","586","Pakistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","5456.529403","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","586","Pakistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","8005.181641","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","586","Pakistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","3732.45039","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","586","Pakistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","6578.971191","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","585","Palau","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","37.177345","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","585","Palau","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","93.577438","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","585","Palau","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","15.442943","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","585","Palau","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","88.504953","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","275","Palestine","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1989.559321","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","275","Palestine","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2541.794092","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","275","Palestine","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1938.70241","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","275","Palestine","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2309.843162","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","591","Panama","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","255.126407","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","591","Panama","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2218.001239","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","591","Panama","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","499.5146","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","591","Panama","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1445.747651","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","598","Papua New Guinea","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","753.361712","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","598","Papua New Guinea","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","1547.455651","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","598","Papua New Guinea","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","754.971296","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","598","Papua New Guinea","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1112.530957","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","600","Paraguay","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","322.803953","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","600","Paraguay","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2615.303866","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","600","Paraguay","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","355.846072","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","600","Paraguay","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1824.119426","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","604","Peru","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1304.895111","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","604","Peru","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","5399.127774","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","604","Peru","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","831.466644","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","604","Peru","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2297.5069","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","608","Philippines","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","3226.52719","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","608","Philippines","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","6177.777896","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","608","Philippines","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","2081.417635","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","608","Philippines","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","5464.346741","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","498","Republic of Moldova","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","776.963313","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","498","Republic of Moldova","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","1702.83761","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","498","Republic of Moldova","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","506.032531","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","498","Republic of Moldova","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1452.071574","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","646","Rwanda","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","838.914819","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","646","Rwanda","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2003.403254","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","646","Rwanda","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","923.689337","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","646","Rwanda","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1445.600706","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","654","Saint Helena, Ascension and Tristan da Cunha","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","27.695486","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","654","Saint Helena, Ascension and Tristan da Cunha","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","30.87948","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","654","Saint Helena, Ascension and Tristan da Cunha","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","168.209123","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","654","Saint Helena, Ascension and Tristan da Cunha","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","51.607552","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","659","Saint Kitts and Nevis","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","32.945234","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","659","Saint Kitts and Nevis","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","24.464294","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","662","Saint Lucia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","50.00608","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","662","Saint Lucia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","68.105071","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","662","Saint Lucia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","31.138728","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","662","Saint Lucia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","49.316879","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","670","Saint Vincent and the Grenadines","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","22.709897","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","670","Saint Vincent and the Grenadines","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","81.789034","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","670","Saint Vincent and the Grenadines","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","11.677235","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","670","Saint Vincent and the Grenadines","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","68.594943","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","882","Samoa","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","129.73573","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","882","Samoa","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","160.559702","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","882","Samoa","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","126.97699","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","882","Samoa","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","138.813512","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","678","Sao Tome and Principe","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","54.244526","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","678","Sao Tome and Principe","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","122.818629","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","678","Sao Tome and Principe","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","49.428416","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","678","Sao Tome and Principe","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","96.228614","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","686","Senegal","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1202.51135","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","686","Senegal","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","3726.083249","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","686","Senegal","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1301.678833","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","686","Senegal","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2671.617824","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","688","Serbia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","2265.338845","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","688","Serbia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2395.27453","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","688","Serbia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1649.441586","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","688","Serbia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1891.597417","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","690","Seychelles","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","43.588934","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","690","Seychelles","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","57.330315","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","694","Sierra Leone","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","471.590752","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","694","Sierra Leone","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","788.724117","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","694","Sierra Leone","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","471.554799","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","694","Sierra Leone","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","593.874001","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","090","Solomon Islands","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","283.591231","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","090","Solomon Islands","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","361.678361","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","090","Solomon Islands","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","309.765956","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","090","Solomon Islands","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","258.877271","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","706","Somalia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","886.471378","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","706","Somalia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2773.236877","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","706","Somalia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","904.338201","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","706","Somalia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2067.892629","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","710","South Africa","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1785.927514","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","710","South Africa","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","4610.387645","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","710","South Africa","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","3124.959127","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","710","South Africa","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","3209.319627","X","Figure from international organizations",""
