Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","426","Lesotho","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1774","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1776","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1779","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1781","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1782","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1709","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1713","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1716","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1718","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1723","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1727","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1831","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1835","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1840","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1843","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1847","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1852","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1904","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1902","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1901","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1901","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1899","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1898","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1991","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1991","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1992","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1988","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1986","E","Estimated value",""
"FS","Suite of Food Security Indicators","442","Luxembourg","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1988","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1685","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1688","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1691","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1693","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1705","E","Estimated value",""
"FS","Suite of Food Security Indicators","450","Madagascar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1707","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1679","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1685","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1690","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1695","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1700","E","Estimated value",""
"FS","Suite of Food Security Indicators","454","Malawi","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1704","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1841","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1843","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1845","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1847","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1848","E","Estimated value",""
"FS","Suite of Food Security Indicators","458","Malaysia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1850","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1864","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1867","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1870","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1871","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1870","E","Estimated value",""
"FS","Suite of Food Security Indicators","462","Maldives","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1869","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1648","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1703","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1705","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1707","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1710","E","Estimated value",""
"FS","Suite of Food Security Indicators","466","Mali","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1712","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1964","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1969","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1971","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1968","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1973","E","Estimated value",""
"FS","Suite of Food Security Indicators","470","Malta","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1973","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1718","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1721","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1724","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1728","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1754","E","Estimated value",""
"FS","Suite of Food Security Indicators","478","Mauritania","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1758","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1883","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1883","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1884","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1885","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1884","E","Estimated value",""
"FS","Suite of Food Security Indicators","480","Mauritius","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1885","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1843","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1846","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1849","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1852","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1855","E","Estimated value",""
"FS","Suite of Food Security Indicators","484","Mexico","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1859","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1794","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1781","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1781","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1782","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1777","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1780","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1795","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1789","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1786","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1785","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1788","E","Estimated value",""
"FS","Suite of Food Security Indicators","496","Mongolia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1791","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1904","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1903","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1901","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1902","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1904","E","Estimated value",""
"FS","Suite of Food Security Indicators","499","Montenegro","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1905","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1840","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1840","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1842","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1843","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1845","E","Estimated value",""
"FS","Suite of Food Security Indicators","504","Morocco","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1847","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1678","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1680","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1682","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1684","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1687","E","Estimated value",""
"FS","Suite of Food Security Indicators","508","Mozambique","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1689","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1796","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1797","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1798","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1800","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1801","E","Estimated value",""
"FS","Suite of Food Security Indicators","104","Myanmar","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1802","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1788","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1789","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1789","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1790","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1792","E","Estimated value",""
"FS","Suite of Food Security Indicators","516","Namibia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1794","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1740","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1744","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1747","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1752","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1758","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1762","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands (Kingdom of the)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1981","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands (Kingdom of the)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1981","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands (Kingdom of the)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1981","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands (Kingdom of the)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1981","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands (Kingdom of the)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1980","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands (Kingdom of the)","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1979","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1811","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1812","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1811","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1812","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1814","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1812","E","Estimated value",""
"FS","Suite of Food Security Indicators","554","New Zealand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1916","E","Estimated value",""
"FS","Suite of Food Security Indicators","554","New Zealand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1917","E","Estimated value",""
"FS","Suite of Food Security Indicators","554","New Zealand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","554","New Zealand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","554","New Zealand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1922","E","Estimated value",""
"FS","Suite of Food Security Indicators","554","New Zealand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1922","E","Estimated value",""
"FS","Suite of Food Security Indicators","558","Nicaragua","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1774","E","Estimated value",""
"FS","Suite of Food Security Indicators","558","Nicaragua","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1777","E","Estimated value",""
"FS","Suite of Food Security Indicators","558","Nicaragua","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1779","E","Estimated value",""
"FS","Suite of Food Security Indicators","558","Nicaragua","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1781","E","Estimated value",""
"FS","Suite of Food Security Indicators","558","Nicaragua","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1784","E","Estimated value",""
"FS","Suite of Food Security Indicators","558","Nicaragua","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1787","E","Estimated value",""
"FS","Suite of Food Security Indicators","562","Niger","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1668","E","Estimated value",""
"FS","Suite of Food Security Indicators","562","Niger","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1669","E","Estimated value",""
"FS","Suite of Food Security Indicators","562","Niger","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1669","E","Estimated value",""
"FS","Suite of Food Security Indicators","562","Niger","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1670","E","Estimated value",""
"FS","Suite of Food Security Indicators","562","Niger","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1670","E","Estimated value",""
"FS","Suite of Food Security Indicators","562","Niger","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1671","E","Estimated value",""
